1336,1557531196,Plato's Phaedrus: The Philosophy of Love,9781557531193,,,,ES,1999/3/1,Purdue University Press,,false,2,1336,25,17,4,2,1999/1/1,Plato's Phaedrus: The Philosophy of Love (Purdue University Press Series in the History of Philosophy),,1,3,0,0,0,4.25,231,Paperback,,4,2,Graeme Nicholson,,,,,,17,1,,"love,philosophy"
1341,029272473X,The Fables of Phaedrus,9780292724730,,,,ES,1992/1/1,University of Texas Press,,false,65,1341,360,487,138,12,50/1/1,,not a book,21,50,51,13,3,3.53,196,Paperback,,50,6,Phaedrus,,,,P.F. Widdows,,134,9,6,"classics,fairy-tales,fantasy,fiction,literature,philosophy,poetry,reference,short-stories"
1346,351507676X,Phaedrus-Kommentar,9783515076760,,,,ES,2000/12/1,Franz Steiner Verlag Wiesbaden GmbH,,false,1,1346,2,0,0,0,2000/1/1,Phaedrus-Kommentar,,0,0,0,0,0,0.00,,Paperback,,0,0,Eberhard Oberg,,,,,,2,0,,
1351,0872204626,Statesman,9780872204621,,,,ES,1999/3/15,"Hackett Publishing Company, Inc.",eng,false,130,1058368,1277,1892,494,34,-360/1/1,Πολιτικός,book,152,158,137,42,5,3.83,128,Paperback,,26,6,Plato,,,,,,556,8,30,"academic,classics,education,history,non-fiction,philosophy,politics"
1356,0674991842,Lysis/Symposium/Gorgias,9780674991842,,,,ES,1975/1/1,Harvard University Press (Cambridge)/Wm Heinemann Ltd. (London),eng,false,2,1356,736,1846,421,5,-380/1/1,Lysis/Symposium/Gorgias ,book,240,116,53,11,1,4.38,535,Hardcover,bilingual Greek/English,420,5,Plato,,,,W.R.M. Lamb,,263,6,3,"academic,biography,classics,high-school,historical,history,non-fiction,philosophy,queer"
1361,0809314045,A Friendly Companion to Plato's Gorgias,9780809314041,,,,ES,1987/12/18,Southern Illinois University Press,,false,2,1361,6,0,0,0,1987/12/18,A Friendly Companion to Plato's Gorgias,,0,0,0,0,0,0.00,472,Hardcover,,0,0,"Franklin E. Robinson,George Kimball Plochmann",,,,,,5,0,,
1366,0140440348,The Histories,9780140440348,,,,ES,1970/8/30,Penguin Classics,en-US,false,504,1362,99848,145442,36557,1025,-450/1/1,Ἰστορίαι,book,13990,11943,7562,1972,1090,3.98,653,Paperback,,134,17,Herodotus,,,,Aubrey de Sélincourt,,58547,130,2124,"adult,anthropology,classic-literature,classics,college,fiction,historical,historical-fiction,history,literature,mythology,non-fiction,philosophy,politics,reference,school,travel,unfinished,war"
1371,0140275363,The Iliad,9780140275360,,,,ES,1999/4/29,Penguin Classics,eng,false,2173,1371,551195,1202496,312581,5874,-720/1/1,Ἰλιάς,book,101762,102041,76752,23240,8786,3.85,683,Paperback,Deluxe Edition,273382,3170,Homer,,,,Robert Fagles,,175192,1209,10538,"adult,adult-fiction,adventure,classic-literature,classics,college,epic,fantasy,fiction,high-school,historical,historical-fiction,history,literature,mythology,non-fiction,novels,philosophy,plays,poetry,school,unfinished,war"
1376,0140447946,The Iliad,9780140447941,,,,ES,2003/1/30,Penguin Classics,eng,false,2173,1371,551195,1202496,312581,5874,-720/1/1,Ἰλιάς,book,101762,102041,76752,23240,8786,3.85,462,Paperback,,1828,109,Homer,,,D.C.H. Rieu,"E.V. Rieu,Peter Jones",,175192,1209,10538,"adult,adult-fiction,adventure,classic-literature,classics,college,epic,fantasy,fiction,high-school,historical,historical-fiction,history,literature,mythology,non-fiction,novels,philosophy,plays,poetry,school,unfinished,war"
1381,0143039954,The Odyssey,9780143039952,,,,ES,2006/11/30,Penguin Classics,eng,false,779,1381,1193626,2947305,786293,10596,-720/1/1,Ὀδύσσεια,book,236496,249342,198484,70034,31937,3.75,541,Paperback,,726347,6179,Homer,,,,Robert Fagles,,302219,2502,12697,"adult,adult-fiction,adventure,adventure,classic-literature,classics,classics,college,epic,epic,fantasy,fantasy,fiction,fiction,graphic-novels,high-school,historical,historical,historical-fiction,historical-fiction,history,history,literature,literature,mythology,mythology,novels,novels,philosophy,poetry,poetry,school,school"
1386,0764585991,Cliffs Notes on Homer's The Odyssey,9780764585999,,,,ES,2000/5/22,Cliffs Notes,,false,21,1386,242,169,48,5,1976/5/1,The Odyssey (Cliffs Notes),book,14,9,16,6,3,3.52,112,Paperback,,33,3,Stanley P. Baldwin,,,,,,64,5,52,"classics,history,literature,mythology,non-fiction,philosophy,plays,reference,textbooks"
1391,086516584X,"Aeneid: Selections from Books 1, 2, 4, 6, 10, 12",9780865165847,,,,ES,2001/1/1,Bolchazy-Carducci Publishers,eng,false,5,1391,169,356,82,8,2001/12/1,"Aeneid: Selections from Books 1, 2, 4, 6, 10 12",book,45,20,17,0,0,4.34,161,Paperback,,65,6,"Barbara Weiden Boyd,Virgil",,,,,,39,2,4,"adult,classics,fiction,history,language,literature,mythology,philosophy,poetry,reference,textbooks"
1396,0876056443,Herding Dogs: Progressive Training,9780876056448,,,,ES,1994/10/1,Howell Books,,false,4,1396,168,317,81,3,1994/10/1,Herding Dogs: Progressive Training,,25,28,24,4,0,3.91,256,Hardcover,,66,3,Vergil S. Holland,,,,,,38,1,32,
1401,039306090X,Midwest Eclogue,9780393060904,,,,ES,2005/9/26,W. W. Norton & Company,,false,2,1216357,112,254,68,9,2005/1/1,Midwest Eclogue: Poems,,20,21,19,5,3,3.74,108,Hardcover,,8,1,David   Baker,,,,,,28,2,1,"american,contemporary,poetry"
1406,0801841119,<I>Eclogues</I> and  <I>Georgics</I> of Virgil,9780801841118,,,,ES,1990/10/1,Johns Hopkins University Press,,false,215,1405,1425,2042,536,48,-38/1/1,Eclogae / Georgica / Aeneis,book,160,180,139,48,9,3.81,176,Paperback,,1,1,Virgil,,,,David R. Slavitt,,601,9,40,"classics,fiction,history,literature,mythology,non-fiction,philosophy,poetry,reference,religion,school,textbooks"
1411,0439163927,Old Dry Frye,9780439163927,,,,ES,2001/5/1,Scholastic Paperbacks,,false,5,1411,34,88,21,10,1999/1/1,Old Dry Frye: A Deliciously Funny Tall Tale,,11,5,3,2,0,4.19,32,Paperback,,17,9,Paul Brett Johnson,,,,,,10,1,1,picture-books
1416,0393041077,The Norton Shakespeare,9780393041071,,,,ES,,,,false,13,1416,3034,8088,1768,76,1972/1/1,,book,1214,401,120,21,12,4.57,,Hardcover,,1162,41,William Shakespeare,,,,,,254,13,61,"academic,british-literature,christmas,classic-literature,classics,collections,college,crime,drama,education,english-literature,fantasy,fiction,historical-fiction,history,humor,literature,mythology,non-fiction,plays,poetry,politics,reference,school,textbooks,theatre,thriller"
1421,0199267170,The Oxford Shakespeare: The Complete Works,9780199267170,,,,ES,2005/8/1,"Oxford University Press, USA",eng,false,83,1421,2188,3465,749,49,1910/1/1,,book,548,141,47,7,6,4.63,1420,Hardcover,Second Edition,481,38,William Shakespeare,,,"Gary Taylor,Stanley Wells",,,890,16,210,"amazon,anthologies,british-literature,classics,collections,comedy,criticism,drama,fantasy,fiction,historical-fiction,history,literature,mystery,non-fiction,plays,poetry,politics,psychology,reference,romance,theatre,unfinished"
1426,0060527986,Warrior of the Light,9780060527983,,,,ES,2004/3/30,HarperOne,en-US,false,70,1426,56771,98403,26634,1314,1997/1/1,Manual do guerreiro da luz,book,8296,7433,6720,2846,1339,3.69,142,Paperback,,21391,900,Paulo Coelho,,,,,,17277,21,5729,"adult,adult-fiction,classics,contemporary,fantasy,fiction,inspirational,literature,magical-realism,non-fiction,novels,personal-development,philosophy,psychology,religion,self-help,short-stories,spirituality,unfinished"
1431,0061124265,Veronika Decides to Die,9780061124266,,,,ES,2006/6/1,Harper Perennial,eng,false,266,1431,249672,559200,151249,7014,1998/1/1,Veronika decide morrer,book,40480,50484,40168,14243,5874,3.70,210,Paperback,,125232,5151,Paulo Coelho,,,,Margaret Jull Costa,,60253,319,4123,"adult,adult-fiction,classics,contemporary,death,drama,fiction,inspirational,literary-fiction,literature,mental-health,mental-illness,modern,novels,philosophy,psychology,realistic-fiction,romance,self-help,spirituality,unfinished,young-adult"
1436,0393956636,Hamlet (Norton Critical Edition),9780393956634,,,,ES,1992/1/17,W. W. Norton & Company,,false,3178,1420,959477,2586393,644599,10808,1600/1/1,"The Tragicall Historie of Hamlet, Prince of Denmark",book,247746,216484,132762,35834,11773,4.01,297,Paperback,2nd Critical edition,444,14,William Shakespeare,,,Cyrus Hoy,,,173151,3501,16820,"adult,adult-fiction,british-literature,classic-literature,classics,college,death,drama,english-literature,fiction,ghosts,high-school,historical,historical-fiction,literature,novels,plays,poetry,romance,school,theatre,tragedy"
1441,0872201686,"On Justice, Power and Human Nature: Selections from The History of the Peloponnesian War",9780872201682,,,,ES,1993/10/1,"Hackett Publishing Company, Inc.",eng,false,5,1441,1390,2210,595,13,1993/10/1,"On Justice, Power and Human Nature: Selections from The History of the Peloponnesian War",book,157,196,174,51,17,3.71,172,Paperback,,562,13,Thucydides,,,,Paul Woodruff,,502,16,39,"academic,amazon,classics,college,history,leadership,literature,non-fiction,philosophy,politics,psychology,school,travel,war"
1446,0198145519,"Historiae, Vol. 2",9780198145516,,,,ES,1993/10/1,Clarendon Press,,false,6,13282166,47,60,15,1,-400/1/1,,book,6,4,4,1,0,4.00,320,Hardcover,,4,0,Thucydides,,,"Enoch Powell,H.W. Jones",,,17,0,,"classics,history,literature"
1451,0862920272,Thucydides: Book I,9780862920272,,,,ES,1991/6/1,Bristol Classical Press,,false,2,1451,8,3,1,0,1982/1/28,Thucydides (Bristol Greek Texts Series),,0,0,1,0,0,3.00,300,Paperback,,1,0,"E.C. Marchant,T. Weidemann",,,,,,3,1,,"classics,history"
1456,0226734005,Apologies to Thucydides: Understanding History as Culture and Vice Versa,9780226734002,,,,ES,2004/12/1,University of Chicago Press,,false,2,1456,170,133,31,2,2004/12/1,Apologies to Thucydides: Understanding History as Culture and Vice Versa,,17,6,8,0,0,4.29,320,Hardcover,,30,2,Marshall Sahlins,,,,,,122,1,3,"academic,anthropology,history,non-fiction"
1461,0929524357,"Thucydides, Book 6 Commentary",9780929524351,,,,ES,1989/1/30,Bryn Mawr Commentaries,eng,false,1,1461,7,9,2,0,,,,1,1,0,0,0,4.50,34,Paperback,,2,0,Cynthia W. Shelmerdine,,,,,,3,0,,classics
1466,1590171802,Grief Lessons: Four Plays by Euripides,9781590171806,,,,ES,2006/8/1,New York Review of Books,eng,false,4,1466,2601,3000,684,82,-416/1/1,Ηρακλής / Εκάβη / Ιππόλυτος / Άλκηστις,book,363,236,75,6,4,4.39,312,Hardcover,,582,67,Euripides,,,,Anne Carson,,1717,16,36,"classics,drama,fiction,literature,mythology,philosophy,plays,poetry,theatre,tragedy"
1471,0393043827,"Three Plays of Euripides: Alcestis, Medea, the Bacchae",9780393043822,,,,ES,1974/12/31,W. W. Norton & Company,,false,7,26522,528,997,253,24,2010/5/6,,book,81,94,63,12,3,3.94,126,Hardcover,,4,1,"Euripides,Paul Roche",,,,,,161,17,4,"classic-literature,classics,contemporary,drama,fantasy,fiction,mythology,plays,research"
1476,0140447261,The Bacchae and Other Plays,9780140447262,,,,ES,2006/1/26,Penguin Classics,eng,false,14,862952,7445,18080,4381,83,-414/1/1,Ἰφιγένεια ἐν Ταύροις / Βάκχαι / Ἰφιγένεια ἐν Αὐλίδι / Ῥῆσος,book,1828,1507,848,170,28,4.13,360,Paperback,,151,8,Euripides,,,,John Davie,,2359,15,38,"classic-literature,classics,collections,college,drama,fantasy,fiction,historical,history,literature,mythology,non-fiction,plays,poetry,school,theatre,tragedy"
1481,0413770400,Elektra,9780413770400,,,,ES,2004/8/26,Bloomsbury Methuen Drama,,false,89,1171954,7922,18118,4603,120,-420/1/1,Ηλέκτρα,book,1450,1722,1152,245,34,3.94,128,Paperback,,1,0,Euripides,,,"J. Michael Walton,Marianne McDonald",Kenneth McLeish,,2373,32,15,"classics,drama,family,fantasy,fiction,historical,historical-fiction,history,literature,mythology,plays,poetry,school,theatre,tragedy"
1486,0486424626,The Trojan Women and Hippolytus,9780486424620,,,,ES,2002/7/17,Dover Publications,eng,false,2,1486,77,111,31,4,,,book,6,11,10,3,1,3.58,64,Paperback,,30,4,Euripides,,,,,,27,3,3,"classics,drama,mythology,plays"
1491,0674995333,Children of Heracles. Hippolytus. Andromache. Hecuba,9780674995338,,,,ES,1995/2/15,Harvard University Press,,false,1,1491,67,115,27,5,1995/2/15,,book,14,7,5,1,0,4.26,519,Hardcover,,27,5,Euripides,,,David Kovacs,,,24,1,,"classics,drama,fiction,literature,plays"
1496,1566631114,Iphigenia in Aulis,9781566631112,,,,ES,1997/9/25,Ivan R. Dee Publisher,,false,116,1496,5036,12474,3104,82,-410/1/1,Ιφιγένεια η εν Αυλίδι,book,1158,1051,715,155,25,4.02,69,Paperback,,2683,46,Euripides,,,,Nicholas Rudall,,1397,13,18,"classic-literature,classics,drama,family,fantasy,fiction,literature,mythology,plays,poetry,school,theatre,tragedy"
1501,0865165130,The Essential Euripides,9780865165137,,,,ES,1995/1/1,Bolchazy-Carducci Publishers,,false,1,1501,12,38,8,0,2002/3/1,The Essential Euripides: Dancing in Dark Times,,6,2,0,0,0,4.75,555,Paperback,,8,0,"Euripides,Robert Emmet Meagher",,,,,,4,0,,"adult,adult-fiction"
1506,0822004240,CliffsNotes on Euripides' Medea and Electra,9780822004240,,,,ES,1965/9/13,Cliffs Notes,eng,false,4,1506,18,21,5,0,1969/7/1,Euripides' Electra and Medea (Cliffs Notes),book,2,2,1,0,0,4.20,69,Paperback,,5,0,Robert J. Milch,,,,,,8,0,,reference
1511,0715629948,Euripides: Iphigenia at Aulis (Companions to Greek & Roman Tragedy),9780715629949,,,,ES,2006/3/9,Bristol Classical Press,eng,false,116,1496,5036,12474,3104,82,-410/1/1,Ιφιγένεια η εν Αυλίδι,book,1158,1051,715,155,25,4.02,144,Paperback,,12,1,"Euripides,Pantelis Michelakis",,,,,,1397,13,18,"classic-literature,classics,drama,family,fantasy,fiction,literature,mythology,plays,poetry,school,theatre,tragedy"
1516,0226307786,"Aeschylus I: Oresteia (Agamemnon, The Libation Bearers, The Eumenides)",9780226307787,,,,ES,1969/5/15,University of Chicago Press,en-US,false,350,1519,54928,128710,32144,905,-458/1/1,Ὀρέστεια,book,11733,11214,7173,1646,378,4.00,171,Paperback,,681,50,Aeschylus,,,David Grene,Richmond Lattimore,,17207,144,453,"academic,adult,classic-literature,classics,college,drama,fantasy,fiction,high-school,historical,historical-fiction,history,literature,mythology,philosophy,plays,poetry,school,theatre,tragedy"
1521,0872203905,Oresteia,9780872203907,,,,ES,1998/9/15,"Hackett Publishing Company, Inc.",eng,false,350,1519,54928,128710,32144,905,-458/1/1,Ὀρέστεια,book,11733,11214,7173,1646,378,4.00,224,Paperback,,284,19,Aeschylus,,,,Peter Meineck,,17207,144,453,"academic,adult,classic-literature,classics,college,drama,fantasy,fiction,high-school,historical,historical-fiction,history,literature,mythology,philosophy,plays,poetry,school,theatre,tragedy"
1526,081221627X,"Aeschylus, 1: The Oresteia: Agamemnon/The Libation Bearers/The Eumenides",9780812216271,,,,ES,1997/11/1,University of Pennsylvania Press,eng,false,350,1519,54928,128710,32144,905,-458/1/1,Ὀρέστεια,book,11733,11214,7173,1646,378,4.00,178,paper,,12,3,Aeschylus,,,"David R. Slavitt,Smith Palmer Bovie",,,17207,144,453,"academic,adult,classic-literature,classics,college,drama,fantasy,fiction,high-school,historical,historical-fiction,history,literature,mythology,philosophy,plays,poetry,school,theatre,tragedy"
1531,0812216717,Aeschylus 2: The Persians/Seven Against Thebes/The Suppliants/Prometheus Bound,9780812216714,,,,ES,1998/1/1,University of Pennsylvania Press,en-GB,false,81,1523,8896,20252,4940,134,-463/1/1,Πέρσαι / Ἑπτὰ ἐπὶ Θήβας / Ἱκέτιδες / Προμηθεὺς Δεσμώτης,book,1957,1753,1025,175,30,4.10,232,paper,,12,2,"Aeschylus,David R. Slavitt,Smith Palmer Bovie",,,,,,2992,12,108,"classic-literature,classics,collections,college,drama,fantasy,fiction,history,literature,mythology,philosophy,plays,poetry,school,theatre,tragedy,war"
1536,0226307867,Sophocles II: Ajax/Women of Trachis/Electra/Philoctetes (Complete Greek Tragedies 4) ,9780226307862,,,,ES,1969/5/15,University of Chicago Press,eng,false,48,1536,10037,22716,5495,94,-450/1/1,,book,2379,1773,1094,198,51,4.13,254,Paperback,,4933,34,Sophocles,,,"David Grene,Richmond Lattimore","John Moore,Michael Jameson",,3861,22,57,"classic-literature,classics,college,drama,fantasy,fiction,historical,historical-fiction,history,literature,mystery,mythology,non-fiction,philosophy,plays,poetry,reference,romance,school,theatre,tragedy"
1541,052101073X,Antigone (Translations from Greek Drama),9780521010733,,,,ES,2003/1/9,Cambridge University Press,,false,511,7728,130975,323757,89403,2256,-441/1/1,Ἀντιγόνη,book,19576,29660,28992,9086,2089,3.62,118,Paperback,,243,9,Sophocles,,,"David Franklin,John Harrison",,,16736,994,652,"academic,adult,adult-fiction,classic-literature,classics,college,drama,fantasy,feminism,fiction,high-school,historical,historical-fiction,history,literature,mythology,philosophy,plays,poetry,school,theatre,tragedy"
1546,0872205851,Theban Plays,9780872205857,,,,ES,2003/3/15,"Hackett Publishing Company, Inc.",en-US,false,366,1540,81080,215430,54316,1440,-450/1/1,,book,18930,19086,12609,2918,773,3.97,304,Paperback,,102,7,Sophocles,,,,"Paul Woodruff,Peter Meineck",,17046,223,886,"adult,adult-fiction,classic-literature,classics,college,drama,fantasy,fiction,high-school,historical,historical-fiction,history,literature,mythology,non-fiction,philosophy,plays,poetry,school,textbooks,theatre,tragedy"
1551,0413628809,"Sophocles Plays 2: Ajax, Women of Trachis, Electra, Philoctetes",9780413628800,,,,ES,1990/6/14,Bloomsbury Methuen Drama,,false,48,1536,10037,22716,5495,94,-450/1/1,,book,2379,1773,1094,198,51,4.13,256,Paperback,,4,1,"J. Michael Walton,Kenneth McLeish,Robert Cannon,Sophocles",,,,,,3861,22,57,"classic-literature,classics,college,drama,fantasy,fiction,historical,historical-fiction,history,literature,mystery,mythology,non-fiction,philosophy,plays,poetry,reference,romance,school,theatre,tragedy"
1556,0887342515,Oedipus Rex,9780887342516,,,,ES,,,,false,638,1554,211211,563951,152836,2756,-450/1/1,Οἰδίπους Τύραννος,book,36946,52004,46859,13601,3426,3.69,,,,12,0,"Sophocles,William-Alan Landes",,,,Edward Hayes Plumptre,,32027,980,653,"academic,adult,adult-fiction,classic-literature,classics,college,drama,fantasy,fiction,high-school,historical,historical-fiction,history,literature,mythology,philosophy,plays,poetry,psychology,school,theatre,tragedy"
1561,0415907446,Three Plays by Aristophanes: Lysistrata/Women at the Thesmophoria/Assemblywomen,9780415907446,,,,ES,1996/8/27,Routledge,eng,false,12,1561,258,502,128,9,-391/1/1,"Lysistrata, Thesmoforiazousa, Ecclesiazousai",book,43,42,35,6,2,3.92,256,Paperback,,93,6,Aristophanes,,,,Jeffrey Henderson,,73,9,4,"academic,adult-fiction,classics,college,comedy,drama,feminism,fiction,humor,literature,non-fiction,plays,politics,theatre"
